fasta_id	protein_id	locus_id
CAJOBZ010000042.1	CAF4907163.1	PMACD_LOCUS11800
CAJOBZ010000042.1	CAF4907183.1	PMACD_LOCUS11801
CAJOBZ010000042.1	CAF4907175.1	PMACD_LOCUS11801
CAJOBZ010000042.1	CAF4907193.1	PMACD_LOCUS11801
CAJOBZ010000042.1	CAF4907202.1	PMACD_LOCUS11802
CAJOBZ010000042.1	CAF4907209.1	PMACD_LOCUS11803
CAJOBZ010000042.1	CAF4907220.1	PMACD_LOCUS11804
CAJOBZ010000042.1	CAF4907232.1	PMACD_LOCUS11805
CAJOBZ010000042.1	CAF4907243.1	PMACD_LOCUS11806
CAJOBZ010000042.1	CAF4907255.1	PMACD_LOCUS11807
CAJOBZ010000042.1	CAF4907266.1	PMACD_LOCUS11808
CAJOBZ010000042.1	CAF4907276.1	PMACD_LOCUS11809
CAJOBZ010000042.1	CAF4907283.1	PMACD_LOCUS11810
CAJOBZ010000042.1	CAF4907292.1	PMACD_LOCUS11811
CAJOBZ010000042.1	CAF4907300.1	PMACD_LOCUS11812
CAJOBZ010000042.1	CAF4907308.1	PMACD_LOCUS11813
CAJOBZ010000042.1	CAF4907317.1	PMACD_LOCUS11814
CAJOBZ010000042.1	CAF4907326.1	PMACD_LOCUS11815
CAJOBZ010000042.1	CAF4907335.1	PMACD_LOCUS11816
CAJOBZ010000042.1	CAF4907347.1	PMACD_LOCUS11817
CAJOBZ010000042.1	CAF4907357.1	PMACD_LOCUS11818
CAJOBZ010000042.1	CAF4907365.1	PMACD_LOCUS11819
CAJOBZ010000042.1	CAF4907377.1	PMACD_LOCUS11820
CAJOBZ010000042.1	CAF4907381.1	PMACD_LOCUS11821
CAJOBZ010000042.1	CAF4907389.1	PMACD_LOCUS11822
CAJOBZ010000042.1	CAF4907398.1	PMACD_LOCUS11823
CAJOBZ010000043.1	CAF4907447.1	PMACD_LOCUS11824
CAJOBZ010000043.1	CAF4907461.1	PMACD_LOCUS11825
CAJOBZ010000043.1	CAF4907470.1	PMACD_LOCUS11826
CAJOBZ010000043.1	CAF4907477.1	PMACD_LOCUS11827
CAJOBZ010000043.1	CAF4907487.1	PMACD_LOCUS11827
CAJOBZ010000043.1	CAF4907499.1	PMACD_LOCUS11828
CAJOBZ010000043.1	CAF4907506.1	PMACD_LOCUS11829
CAJOBZ010000043.1	CAF4907516.1	PMACD_LOCUS11830
CAJOBZ010000043.1	CAF4907526.1	PMACD_LOCUS11831
CAJOBZ010000043.1	CAF4907533.1	PMACD_LOCUS11832
CAJOBZ010000043.1	CAF4907539.1	PMACD_LOCUS11833
CAJOBZ010000043.1	CAF4907547.1	PMACD_LOCUS11834
CAJOBZ010000043.1	CAF4907557.1	PMACD_LOCUS11835
CAJOBZ010000043.1	CAF4907565.1	PMACD_LOCUS11836
CAJOBZ010000043.1	CAF4907576.1	PMACD_LOCUS11837
CAJOBZ010000043.1	CAF4907591.1	PMACD_LOCUS11837
CAJOBZ010000043.1	CAF4907600.1	PMACD_LOCUS11837
CAJOBZ010000043.1	CAF4907607.1	PMACD_LOCUS11838
CAJOBZ010000043.1	CAF4907616.1	PMACD_LOCUS11839
CAJOBZ010000043.1	CAF4907624.1	PMACD_LOCUS11840
CAJOBZ010000043.1	CAF4907633.1	PMACD_LOCUS11841
CAJOBZ010000043.1	CAF4907636.1	PMACD_LOCUS11842
CAJOBZ010000043.1	CAF4907642.1	PMACD_LOCUS11843
CAJOBZ010000043.1	CAF4907651.1	PMACD_LOCUS11844
CAJOBZ010000043.1	CAF4907661.1	PMACD_LOCUS11845
CAJOBZ010000043.1	CAF4907668.1	PMACD_LOCUS11846
CAJOBZ010000043.1	CAF4907678.1	PMACD_LOCUS11847
CAJOBZ010000043.1	CAF4907687.1	PMACD_LOCUS11848
CAJOBZ010000043.1	CAF4907743.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907707.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907754.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907697.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907715.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907732.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907723.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907761.1	PMACD_LOCUS11849
CAJOBZ010000043.1	CAF4907767.1	PMACD_LOCUS11850
CAJOBZ010000043.1	CAF4907770.1	PMACD_LOCUS11851
CAJOBZ010000043.1	CAF4907778.1	PMACD_LOCUS11852
CAJOBZ010000043.1	CAF4907788.1	PMACD_LOCUS11852
CAJOBZ010000043.1	CAF4907797.1	PMACD_LOCUS11853
CAJOBZ010000043.1	CAF4907808.1	PMACD_LOCUS11854
CAJOBZ010000043.1	CAF4907819.1	PMACD_LOCUS11855
CAJOBZ010000043.1	CAF4907828.1	PMACD_LOCUS11856
CAJOBZ010000043.1	CAF4907840.1	PMACD_LOCUS11857
CAJOBZ010000043.1	CAF4907851.1	PMACD_LOCUS11857
CAJOBZ010000043.1	CAF4907864.1	PMACD_LOCUS11858
CAJOBZ010000043.1	CAF4907874.1	PMACD_LOCUS11859
CAJOBZ010000043.1	CAF4907886.1	PMACD_LOCUS11860
CAJOBZ010000043.1	CAF4907893.1	PMACD_LOCUS11861
CAJOBZ010000043.1	CAF4907902.1	PMACD_LOCUS11861
CAJOBZ010000043.1	CAF4907913.1	PMACD_LOCUS11862
CAJOBZ010000043.1	CAF4907921.1	PMACD_LOCUS11863
CAJOBZ010000043.1	CAF4907929.1	PMACD_LOCUS11863
CAJOBZ010000043.1	CAF4907938.1	PMACD_LOCUS11864
CAJOBZ010000043.1	CAF4907949.1	PMACD_LOCUS11865
CAJOBZ010000043.1	CAF4907960.1	PMACD_LOCUS11866
CAJOBZ010000043.1	CAF4907970.1	PMACD_LOCUS11867
CAJOBZ010000043.1	CAF4907982.1	PMACD_LOCUS11868
CAJOBZ010000043.1	CAF4907995.1	PMACD_LOCUS11869
CAJOBZ010000043.1	CAF4908005.1	PMACD_LOCUS11870
CAJOBZ010000043.1	CAF4908014.1	PMACD_LOCUS11870
CAJOBZ010000043.1	CAF4908025.1	PMACD_LOCUS11871
CAJOBZ010000043.1	CAF4908035.1	PMACD_LOCUS11872
CAJOBZ010000043.1	CAF4908044.1	PMACD_LOCUS11873
CAJOBZ010000043.1	CAF4908055.1	PMACD_LOCUS11874
CAJOBZ010000043.1	CAF4908063.1	PMACD_LOCUS11875
CAJOBZ010000043.1	CAF4908072.1	PMACD_LOCUS11876
CAJOBZ010000043.1	CAF4908083.1	PMACD_LOCUS11877
CAJOBZ010000043.1	CAF4908092.1	PMACD_LOCUS11878
CAJOBZ010000043.1	CAF4908102.1	PMACD_LOCUS11879
CAJOBZ010000043.1	CAF4908110.1	PMACD_LOCUS11880
CAJOBZ010000043.1	CAF4908119.1	PMACD_LOCUS11881
CAJOBZ010000043.1	CAF4908129.1	PMACD_LOCUS11881
CAJOBZ010000043.1	CAF4908148.1	PMACD_LOCUS11882
CAJOBZ010000043.1	CAF4908138.1	PMACD_LOCUS11882
CAJOBZ010000043.1	CAF4908153.1	PMACD_LOCUS11883
CAJOBZ010000043.1	CAF4908159.1	PMACD_LOCUS11884
CAJOBZ010000043.1	CAF4908167.1	PMACD_LOCUS11885
CAJOBZ010000043.1	CAF4908174.1	PMACD_LOCUS11886
CAJOBZ010000043.1	CAF4908185.1	PMACD_LOCUS11887
CAJOBZ010000043.1	CAF4908194.1	PMACD_LOCUS11888
CAJOBZ010000043.1	CAF4908207.1	PMACD_LOCUS11889
CAJOBZ010000043.1	CAF4908215.1	PMACD_LOCUS11890
CAJOBZ010000043.1	CAF4908224.1	PMACD_LOCUS11891
CAJOBZ010000043.1	CAF4908231.1	PMACD_LOCUS11892
CAJOBZ010000043.1	CAF4908240.1	PMACD_LOCUS11893
CAJOBZ010000043.1	CAF4908247.1	PMACD_LOCUS11894
CAJOBZ010000043.1	CAF4908258.1	PMACD_LOCUS11895
CAJOBZ010000043.1	CAF4908268.1	PMACD_LOCUS11896
CAJOBZ010000043.1	CAF4908280.1	PMACD_LOCUS11897
CAJOBZ010000043.1	CAF4908291.1	PMACD_LOCUS11898
CAJOBZ010000043.1	CAF4908297.1	PMACD_LOCUS11899
CAJOBZ010000043.1	CAF4908308.1	PMACD_LOCUS11900
CAJOBZ010000043.1	CAF4908319.1	PMACD_LOCUS11900
CAJOBZ010000043.1	CAF4908326.1	PMACD_LOCUS11901
CAJOBZ010000043.1	CAF4908334.1	PMACD_LOCUS11902
CAJOBZ010000043.1	CAF4908345.1	PMACD_LOCUS11903
CAJOBZ010000043.1	CAF4908356.1	PMACD_LOCUS11904
CAJOBZ010000043.1	CAF4908365.1	PMACD_LOCUS11905
CAJOBZ010000043.1	CAF4908374.1	PMACD_LOCUS11906
CAJOBZ010000043.1	CAF4908385.1	PMACD_LOCUS11907
CAJOBZ010000043.1	CAF4908392.1	PMACD_LOCUS11908
CAJOBZ010000043.1	CAF4908398.1	PMACD_LOCUS11909
CAJOBZ010000043.1	CAF4908405.1	PMACD_LOCUS11910
CAJOBZ010000043.1	CAF4908416.1	PMACD_LOCUS11911
CAJOBZ010000043.1	CAF4908428.1	PMACD_LOCUS11912
CAJOBZ010000043.1	CAF4908438.1	PMACD_LOCUS11913
CAJOBZ010000043.1	CAF4908442.1	PMACD_LOCUS11914
CAJOBZ010000043.1	CAF4908447.1	PMACD_LOCUS11914
CAJOBZ010000043.1	CAF4908460.1	PMACD_LOCUS11915
CAJOBZ010000043.1	CAF4908471.1	PMACD_LOCUS11916
CAJOBZ010000043.1	CAF4908481.1	PMACD_LOCUS11917
CAJOBZ010000043.1	CAF4908492.1	PMACD_LOCUS11918
CAJOBZ010000043.1	CAF4908502.1	PMACD_LOCUS11919
CAJOBZ010000043.1	CAF4908510.1	PMACD_LOCUS11920
CAJOBZ010000043.1	CAF4908522.1	PMACD_LOCUS11921
CAJOBZ010000043.1	CAF4908529.1	PMACD_LOCUS11922
CAJOBZ010000043.1	CAF4908537.1	PMACD_LOCUS11923
CAJOBZ010000043.1	CAF4908545.1	PMACD_LOCUS11924
CAJOBZ010000043.1	CAF4908557.1	PMACD_LOCUS11925
CAJOBZ010000043.1	CAF4908565.1	PMACD_LOCUS11926
CAJOBZ010000043.1	CAF4908574.1	PMACD_LOCUS11927
CAJOBZ010000043.1	CAF4908582.1	PMACD_LOCUS11928
CAJOBZ010000043.1	CAF4908592.1	PMACD_LOCUS11929
CAJOBZ010000043.1	CAF4908600.1	PMACD_LOCUS11930
CAJOBZ010000043.1	CAF4908610.1	PMACD_LOCUS11931
CAJOBZ010000043.1	CAF4908618.1	PMACD_LOCUS11932
CAJOBZ010000043.1	CAF4908626.1	PMACD_LOCUS11933
CAJOBZ010000043.1	CAF4908635.1	PMACD_LOCUS11934
CAJOBZ010000043.1	CAF4908646.1	PMACD_LOCUS11935
CAJOBZ010000043.1	CAF4908658.1	PMACD_LOCUS11936
CAJOBZ010000043.1	CAF4908665.1	PMACD_LOCUS11937
CAJOBZ010000043.1	CAF4908672.1	PMACD_LOCUS11938
CAJOBZ010000043.1	CAF4908682.1	PMACD_LOCUS11939
CAJOBZ010000043.1	CAF4908692.1	PMACD_LOCUS11940
CAJOBZ010000043.1	CAF4908701.1	PMACD_LOCUS11941
CAJOBZ010000043.1	CAF4908714.1	PMACD_LOCUS11942
CAJOBZ010000043.1	CAF4908729.1	PMACD_LOCUS11943
CAJOBZ010000043.1	CAF4908740.1	PMACD_LOCUS11944
CAJOBZ010000043.1	CAF4908752.1	PMACD_LOCUS11945
CAJOBZ010000043.1	CAF4908763.1	PMACD_LOCUS11946
CAJOBZ010000043.1	CAF4908772.1	PMACD_LOCUS11947
CAJOBZ010000043.1	CAF4908785.1	PMACD_LOCUS11948
CAJOBZ010000043.1	CAF4908794.1	PMACD_LOCUS11949
CAJOBZ010000043.1	CAF4908805.1	PMACD_LOCUS11950
CAJOBZ010000043.1	CAF4908811.1	PMACD_LOCUS11950
CAJOBZ010000043.1	CAF4908821.1	PMACD_LOCUS11951
CAJOBZ010000043.1	CAF4908833.1	PMACD_LOCUS11952
CAJOBZ010000043.1	CAF4908844.1	PMACD_LOCUS11953
CAJOBZ010000043.1	CAF4908854.1	PMACD_LOCUS11954
CAJOBZ010000043.1	CAF4908865.1	PMACD_LOCUS11955
CAJOBZ010000043.1	CAF4908875.1	PMACD_LOCUS11955
CAJOBZ010000043.1	CAF4908884.1	PMACD_LOCUS11956
CAJOBZ010000043.1	CAF4908894.1	PMACD_LOCUS11957
CAJOBZ010000043.1	CAF4908908.1	PMACD_LOCUS11958
CAJOBZ010000043.1	CAF4908915.1	PMACD_LOCUS11959
CAJOBZ010000043.1	CAF4908923.1	PMACD_LOCUS11960
CAJOBZ010000043.1	CAF4908933.1	PMACD_LOCUS11961
CAJOBZ010000043.1	CAF4908945.1	PMACD_LOCUS11962
CAJOBZ010000043.1	CAF4908955.1	PMACD_LOCUS11963
CAJOBZ010000043.1	CAF4908968.1	PMACD_LOCUS11964
CAJOBZ010000043.1	CAF4908980.1	PMACD_LOCUS11965
CAJOBZ010000043.1	CAF4908991.1	PMACD_LOCUS11966
CAJOBZ010000043.1	CAF4908998.1	PMACD_LOCUS11967
CAJOBZ010000043.1	CAF4909008.1	PMACD_LOCUS11968
CAJOBZ010000043.1	CAF4909023.1	PMACD_LOCUS11969
CAJOBZ010000043.1	CAF4909031.1	PMACD_LOCUS11970
CAJOBZ010000043.1	CAF4909041.1	PMACD_LOCUS11971
CAJOBZ010000043.1	CAF4909052.1	PMACD_LOCUS11972
CAJOBZ010000043.1	CAF4909062.1	PMACD_LOCUS11973
CAJOBZ010000043.1	CAF4909070.1	PMACD_LOCUS11973
CAJOBZ010000043.1	CAF4909081.1	PMACD_LOCUS11974
CAJOBZ010000043.1	CAF4909091.1	PMACD_LOCUS11975
CAJOBZ010000043.1	CAF4909095.1	PMACD_LOCUS11976
CAJOBZ010000043.1	CAF4909103.1	PMACD_LOCUS11977
CAJOBZ010000043.1	CAF4909113.1	PMACD_LOCUS11978
CAJOBZ010000043.1	CAF4909117.1	PMACD_LOCUS11979
CAJOBZ010000043.1	CAF4909123.1	PMACD_LOCUS11980
CAJOBZ010000043.1	CAF4909130.1	PMACD_LOCUS11981
CAJOBZ010000043.1	CAF4909138.1	PMACD_LOCUS11982
CAJOBZ010000043.1	CAF4909145.1	PMACD_LOCUS11983
CAJOBZ010000043.1	CAF4909153.1	PMACD_LOCUS11984
CAJOBZ010000043.1	CAF4909158.1	PMACD_LOCUS11985
CAJOBZ010000043.1	CAF4909166.1	PMACD_LOCUS11986
CAJOBZ010000043.1	CAF4909175.1	PMACD_LOCUS11987
CAJOBZ010000043.1	CAF4909187.1	PMACD_LOCUS11988
CAJOBZ010000043.1	CAF4909198.1	PMACD_LOCUS11989
CAJOBZ010000043.1	CAF4909211.1	PMACD_LOCUS11990
CAJOBZ010000043.1	CAF4909224.1	PMACD_LOCUS11991
CAJOBZ010000043.1	CAF4909238.1	PMACD_LOCUS11992
CAJOBZ010000044.1	CAF4909284.1	PMACD_LOCUS11993
CAJOBZ010000044.1	CAF4909296.1	PMACD_LOCUS11994
CAJOBZ010000044.1	CAF4909306.1	PMACD_LOCUS11995
CAJOBZ010000044.1	CAF4909316.1	PMACD_LOCUS11996
CAJOBZ010000044.1	CAF4909326.1	PMACD_LOCUS11997
CAJOBZ010000044.1	CAF4909334.1	PMACD_LOCUS11998
CAJOBZ010000044.1	CAF4909338.1	PMACD_LOCUS11999
CAJOBZ010000044.1	CAF4909347.1	PMACD_LOCUS12000
CAJOBZ010000044.1	CAF4909360.1	PMACD_LOCUS12001
CAJOBZ010000044.1	CAF4909370.1	PMACD_LOCUS12001
CAJOBZ010000044.1	CAF4909382.1	PMACD_LOCUS12002
CAJOBZ010000044.1	CAF4909396.1	PMACD_LOCUS12003
CAJOBZ010000044.1	CAF4909405.1	PMACD_LOCUS12004
CAJOBZ010000044.1	CAF4909417.1	PMACD_LOCUS12005
CAJOBZ010000044.1	CAF4909429.1	PMACD_LOCUS12006
CAJOBZ010000044.1	CAF4909442.1	PMACD_LOCUS12007
CAJOBZ010000044.1	CAF4909451.1	PMACD_LOCUS12008
CAJOBZ010000044.1	CAF4909467.1	PMACD_LOCUS12009
CAJOBZ010000044.1	CAF4909477.1	PMACD_LOCUS12010
CAJOBZ010000044.1	CAF4909489.1	PMACD_LOCUS12011
CAJOBZ010000044.1	CAF4909502.1	PMACD_LOCUS12012
CAJOBZ010000044.1	CAF4909516.1	PMACD_LOCUS12013
CAJOBZ010000044.1	CAF4909531.1	PMACD_LOCUS12014
CAJOBZ010000044.1	CAF4909542.1	PMACD_LOCUS12015
CAJOBZ010000044.1	CAF4909550.1	PMACD_LOCUS12015
CAJOBZ010000044.1	CAF4909558.1	PMACD_LOCUS12016
CAJOBZ010000044.1	CAF4909565.1	PMACD_LOCUS12017
CAJOBZ010000044.1	CAF4909570.1	PMACD_LOCUS12017
CAJOBZ010000044.1	CAF4909580.1	PMACD_LOCUS12017
CAJOBZ010000044.1	CAF4909588.1	PMACD_LOCUS12018
CAJOBZ010000044.1	CAF4909599.1	PMACD_LOCUS12019
CAJOBZ010000044.1	CAF4909606.1	PMACD_LOCUS12020
CAJOBZ010000044.1	CAF4909619.1	PMACD_LOCUS12021
CAJOBZ010000044.1	CAF4909631.1	PMACD_LOCUS12022
CAJOBZ010000044.1	CAF4909640.1	PMACD_LOCUS12023
CAJOBZ010000044.1	CAF4909653.1	PMACD_LOCUS12024
CAJOBZ010000044.1	CAF4909661.1	PMACD_LOCUS12025
CAJOBZ010000044.1	CAF4909670.1	PMACD_LOCUS12025
CAJOBZ010000044.1	CAF4909682.1	PMACD_LOCUS12026
CAJOBZ010000044.1	CAF4909695.1	PMACD_LOCUS12027
CAJOBZ010000044.1	CAF4909705.1	PMACD_LOCUS12028
CAJOBZ010000044.1	CAF4909718.1	PMACD_LOCUS12029
CAJOBZ010000044.1	CAF4909729.1	PMACD_LOCUS12030
CAJOBZ010000044.1	CAF4909738.1	PMACD_LOCUS12031
CAJOBZ010000044.1	CAF4909750.1	PMACD_LOCUS12032
CAJOBZ010000044.1	CAF4909763.1	PMACD_LOCUS12033
CAJOBZ010000044.1	CAF4909770.1	PMACD_LOCUS12034
CAJOBZ010000044.1	CAF4909779.1	PMACD_LOCUS12035
CAJOBZ010000044.1	CAF4909791.1	PMACD_LOCUS12036
CAJOBZ010000044.1	CAF4909806.1	PMACD_LOCUS12037
CAJOBZ010000044.1	CAF4909815.1	PMACD_LOCUS12038
CAJOBZ010000044.1	CAF4909826.1	PMACD_LOCUS12039
CAJOBZ010000044.1	CAF4909834.1	PMACD_LOCUS12040
CAJOBZ010000044.1	CAF4909843.1	PMACD_LOCUS12041
CAJOBZ010000044.1	CAF4909853.1	PMACD_LOCUS12042
CAJOBZ010000044.1	CAF4909862.1	PMACD_LOCUS12043
CAJOBZ010000044.1	CAF4909867.1	PMACD_LOCUS12044
CAJOBZ010000044.1	CAF4909877.1	PMACD_LOCUS12045
CAJOBZ010000044.1	CAF4909885.1	PMACD_LOCUS12046
CAJOBZ010000044.1	CAF4909896.1	PMACD_LOCUS12047
CAJOBZ010000044.1	CAF4909909.1	PMACD_LOCUS12048
CAJOBZ010000044.1	CAF4909929.1	PMACD_LOCUS12049
CAJOBZ010000044.1	CAF4909916.1	PMACD_LOCUS12049
CAJOBZ010000045.1	CAF4909965.1	PMACD_LOCUS12050
CAJOBZ010000045.1	CAF4909972.1	PMACD_LOCUS12050
CAJOBZ010000045.1	CAF4909983.1	PMACD_LOCUS12051
CAJOBZ010000045.1	CAF4909993.1	PMACD_LOCUS12052
CAJOBZ010000045.1	CAF4910005.1	PMACD_LOCUS12053
CAJOBZ010000045.1	CAF4910018.1	PMACD_LOCUS12054
CAJOBZ010000045.1	CAF4910028.1	PMACD_LOCUS12055
CAJOBZ010000045.1	CAF4910039.1	PMACD_LOCUS12056
CAJOBZ010000045.1	CAF4910050.1	PMACD_LOCUS12057
CAJOBZ010000045.1	CAF4910060.1	PMACD_LOCUS12058
CAJOBZ010000045.1	CAF4910069.1	PMACD_LOCUS12059
CAJOBZ010000045.1	CAF4910079.1	PMACD_LOCUS12060
CAJOBZ010000045.1	CAF4910089.1	PMACD_LOCUS12061
CAJOBZ010000045.1	CAF4910098.1	PMACD_LOCUS12061
CAJOBZ010000045.1	CAF4910108.1	PMACD_LOCUS12062
CAJOBZ010000045.1	CAF4910119.1	PMACD_LOCUS12062
CAJOBZ010000045.1	CAF4910128.1	PMACD_LOCUS12063
CAJOBZ010000045.1	CAF4910137.1	PMACD_LOCUS12064
CAJOBZ010000045.1	CAF4910150.1	PMACD_LOCUS12065
CAJOBZ010000045.1	CAF4910160.1	PMACD_LOCUS12066
CAJOBZ010000045.1	CAF4910171.1	PMACD_LOCUS12067
CAJOBZ010000045.1	CAF4910184.1	PMACD_LOCUS12068
CAJOBZ010000045.1	CAF4910193.1	PMACD_LOCUS12069
CAJOBZ010000045.1	CAF4910209.1	PMACD_LOCUS12070
CAJOBZ010000045.1	CAF4910222.1	PMACD_LOCUS12071
CAJOBZ010000045.1	CAF4910236.1	PMACD_LOCUS12072
CAJOBZ010000045.1	CAF4910250.1	PMACD_LOCUS12073
CAJOBZ010000045.1	CAF4910261.1	PMACD_LOCUS12073
CAJOBZ010000045.1	CAF4910272.1	PMACD_LOCUS12074
CAJOBZ010000045.1	CAF4910282.1	PMACD_LOCUS12075
CAJOBZ010000045.1	CAF4910293.1	PMACD_LOCUS12076
CAJOBZ010000045.1	CAF4910301.1	PMACD_LOCUS12077
CAJOBZ010000045.1	CAF4910312.1	PMACD_LOCUS12077
CAJOBZ010000045.1	CAF4910324.1	PMACD_LOCUS12078
CAJOBZ010000045.1	CAF4910336.1	PMACD_LOCUS12079
CAJOBZ010000045.1	CAF4910350.1	PMACD_LOCUS12080
CAJOBZ010000045.1	CAF4910357.1	PMACD_LOCUS12081
CAJOBZ010000045.1	CAF4910370.1	PMACD_LOCUS12082
CAJOBZ010000045.1	CAF4910385.1	PMACD_LOCUS12083
CAJOBZ010000045.1	CAF4910400.1	PMACD_LOCUS12084
CAJOBZ010000045.1	CAF4910409.1	PMACD_LOCUS12084
CAJOBZ010000045.1	CAF4910421.1	PMACD_LOCUS12085
CAJOBZ010000045.1	CAF4910434.1	PMACD_LOCUS12086
CAJOBZ010000045.1	CAF4910449.1	PMACD_LOCUS12087
CAJOBZ010000045.1	CAF4910460.1	PMACD_LOCUS12088
CAJOBZ010000045.1	CAF4910475.1	PMACD_LOCUS12089
CAJOBZ010000045.1	CAF4910487.1	PMACD_LOCUS12090
CAJOBZ010000045.1	CAF4910500.1	PMACD_LOCUS12091
CAJOBZ010000045.1	CAF4910510.1	PMACD_LOCUS12092
CAJOBZ010000045.1	CAF4910524.1	PMACD_LOCUS12093
CAJOBZ010000045.1	CAF4910535.1	PMACD_LOCUS12094
CAJOBZ010000045.1	CAF4910546.1	PMACD_LOCUS12095
CAJOBZ010000045.1	CAF4910559.1	PMACD_LOCUS12096
CAJOBZ010000045.1	CAF4910571.1	PMACD_LOCUS12097
CAJOBZ010000045.1	CAF4910582.1	PMACD_LOCUS12098
CAJOBZ010000045.1	CAF4910595.1	PMACD_LOCUS12099
CAJOBZ010000045.1	CAF4910609.1	PMACD_LOCUS12100
CAJOBZ010000045.1	CAF4910618.1	PMACD_LOCUS12101
CAJOBZ010000045.1	CAF4910629.1	PMACD_LOCUS12102
CAJOBZ010000045.1	CAF4910637.1	PMACD_LOCUS12103
CAJOBZ010000045.1	CAF4910647.1	PMACD_LOCUS12104
CAJOBZ010000045.1	CAF4910661.1	PMACD_LOCUS12105
CAJOBZ010000045.1	CAF4910671.1	PMACD_LOCUS12106
CAJOBZ010000045.1	CAF4910682.1	PMACD_LOCUS12107
CAJOBZ010000045.1	CAF4910692.1	PMACD_LOCUS12108
CAJOBZ010000045.1	CAF4910704.1	PMACD_LOCUS12109
CAJOBZ010000045.1	CAF4910715.1	PMACD_LOCUS12110
CAJOBZ010000045.1	CAF4910729.1	PMACD_LOCUS12111
CAJOBZ010000045.1	CAF4910746.1	PMACD_LOCUS12112
CAJOBZ010000045.1	CAF4910759.1	PMACD_LOCUS12112
CAJOBZ010000045.1	CAF4910768.1	PMACD_LOCUS12113
CAJOBZ010000045.1	CAF4910781.1	PMACD_LOCUS12114
CAJOBZ010000045.1	CAF4910794.1	PMACD_LOCUS12115
CAJOBZ010000045.1	CAF4910808.1	PMACD_LOCUS12116
CAJOBZ010000045.1	CAF4910819.1	PMACD_LOCUS12117
CAJOBZ010000045.1	CAF4910829.1	PMACD_LOCUS12118
CAJOBZ010000045.1	CAF4910840.1	PMACD_LOCUS12119
CAJOBZ010000045.1	CAF4910850.1	PMACD_LOCUS12120
CAJOBZ010000045.1	CAF4910862.1	PMACD_LOCUS12121
CAJOBZ010000045.1	CAF4910871.1	PMACD_LOCUS12122
CAJOBZ010000045.1	CAF4910883.1	PMACD_LOCUS12123
CAJOBZ010000045.1	CAF4910891.1	PMACD_LOCUS12124
CAJOBZ010000045.1	CAF4910903.1	PMACD_LOCUS12125
CAJOBZ010000045.1	CAF4910914.1	PMACD_LOCUS12126
CAJOBZ010000045.1	CAF4910925.1	PMACD_LOCUS12127
CAJOBZ010000045.1	CAF4910938.1	PMACD_LOCUS12128
CAJOBZ010000045.1	CAF4910948.1	PMACD_LOCUS12129
CAJOBZ010000045.1	CAF4910960.1	PMACD_LOCUS12130
CAJOBZ010000045.1	CAF4910970.1	PMACD_LOCUS12131
CAJOBZ010000045.1	CAF4910981.1	PMACD_LOCUS12131
CAJOBZ010000045.1	CAF4910994.1	PMACD_LOCUS12132
CAJOBZ010000045.1	CAF4911002.1	PMACD_LOCUS12132
CAJOBZ010000045.1	CAF4911015.1	PMACD_LOCUS12133
CAJOBZ010000045.1	CAF4911027.1	PMACD_LOCUS12134
CAJOBZ010000045.1	CAF4911038.1	PMACD_LOCUS12135
CAJOBZ010000045.1	CAF4911049.1	PMACD_LOCUS12135
CAJOBZ010000045.1	CAF4911061.1	PMACD_LOCUS12136
CAJOBZ010000045.1	CAF4911070.1	PMACD_LOCUS12137
CAJOBZ010000045.1	CAF4911082.1	PMACD_LOCUS12138
CAJOBZ010000045.1	CAF4911094.1	PMACD_LOCUS12139
CAJOBZ010000045.1	CAF4911102.1	PMACD_LOCUS12140
CAJOBZ010000045.1	CAF4911113.1	PMACD_LOCUS12141
CAJOBZ010000045.1	CAF4911124.1	PMACD_LOCUS12141
CAJOBZ010000045.1	CAF4911134.1	PMACD_LOCUS12142
CAJOBZ010000045.1	CAF4911143.1	PMACD_LOCUS12143
CAJOBZ010000045.1	CAF4911153.1	PMACD_LOCUS12144
CAJOBZ010000045.1	CAF4911162.1	PMACD_LOCUS12145
CAJOBZ010000045.1	CAF4911173.1	PMACD_LOCUS12146
CAJOBZ010000045.1	CAF4911188.1	PMACD_LOCUS12147
CAJOBZ010000045.1	CAF4911197.1	PMACD_LOCUS12148
CAJOBZ010000045.1	CAF4911212.1	PMACD_LOCUS12149
CAJOBZ010000045.1	CAF4911223.1	PMACD_LOCUS12150
CAJOBZ010000045.1	CAF4911232.1	PMACD_LOCUS12151
CAJOBZ010000045.1	CAF4911239.1	PMACD_LOCUS12152
CAJOBZ010000045.1	CAF4911252.1	PMACD_LOCUS12153
CAJOBZ010000045.1	CAF4911265.1	PMACD_LOCUS12154
CAJOBZ010000045.1	CAF4911273.1	PMACD_LOCUS12155
CAJOBZ010000045.1	CAF4911283.1	PMACD_LOCUS12156
CAJOBZ010000045.1	CAF4911295.1	PMACD_LOCUS12157
